Time,pos_1,pos_2,pos_3,att_1,att_2,att_3,att_4,xi_1,xi_2,xi_3,xi_4,xi_5,vel_1,vel_2,vel_3,omega_1,omega_2,omega_3,xiDot_1,xiDot_2,xiDot_3,xiDot_4,xiDot_5,pos_1des,pos_2des,pos_3des,att_1des,att_2des,att_3des,att_4des,vel_1des,vel_2des,vel_3des,omega_1des,omega_2des,omega_3des,u_f1,u_f2,u_f3,u_t1,u_t2,u_t3,ThetaHat_1,ThetaHat_2,ThetaHat_3
0.010213091775792,7.80181297184283e-21,-9.77427678593388e-21,7.87758641000906e-21,0.371191542966036,-0.0532661597037584,0.357440229715258,0.85534556574639,8.33368089700984e-06,-6.14055568663726e-06,-5.13309107633719e-06,8.2862452617268e-06,-2.51918683088226e-06,1.50116827025771e-18,-1.90471438804492e-18,1.53983117073474e-18,0.00824879509969789,0.000775159299544131,0.436544444317082,0.00151998603653494,-0.000953495479874935,-0.00100790662606149,0.00147544832893862,-0.000440383185185884,0,0,0,1,0,0,0,0,0,0,0,0,0,2.78573192882873e-15,-3.67543964302422e-15,2.99878918282938e-15,0.615660753441642,0.0520681884136271,-1.09731585524344,0.0311458333333333,0.03,0.0006
0.0115514204215258,9.93502805499168e-21,-1.24877802898508e-20,1.00726009192817e-20,0.37118093450982,-0.0533710561896304,0.357688384536774,0.855239886689748,1.04687622863352e-05,-7.43011638960876e-06,-6.57086791421647e-06,1.03487983397253e-05,-3.13230752722569e-06,1.68627810945585e-18,-2.15019234960142e-18,1.740352117569e-18,0.00931682922212422,0.000877563680224124,0.428836960086139,0.00166869571880516,-0.000969581936210393,-0.00114069734182765,0.00160443953111794,-0.000475011275756104,0,0,0,1,0,0,0,0,0,0,0,0,0,2.74691568628809e-15,-3.66142617560567e-15,2.99438343525478e-15,0.613969028902745,0.0520148238709442,-1.08450101088846,0.0311458333333333,0.03,0.0006
0.0128892734772409,1.231336118394e-20,-1.55280488751414e-20,1.25348579563092e-20,0.371171157573057,-0.0534737000536269,0.357932113967284,0.855135741844161,1.27940194216529e-05,-8.72462679954183e-06,-8.18568503594382e-06,1.25736157462353e-05,-3.78812865723841e-06,1.86874205338299e-18,-2.39464871260079e-18,1.94050666604758e-18,0.0103815153841096,0.000980163193162184,0.421262201107182,0.00180541294337477,-0.000961669608692049,-0.00127331438134451,0.00171916668776597,-0.000504562743219909,0,0,0,1,0,0,0,0,0,0,0,0,0,2.70858806638234e-15,-3.64750312878142e-15,2.98996502165458e-15,0.612281809137875,0.0519589051388975,-1.07190669001106,0.0311458333333333,0.03,0.0006
0.0142273967437764,1.49346497703593e-20,-1.88954552764862e-20,1.52652728134768e-20,0.371162201669769,-0.053574181507119,0.358171629885269,0.855033046538449,1.52946939984261e-05,-9.99305905212049e-06,-9.97815263160094e-06,1.49430660675366e-05,-4.48030705528499e-06,2.04869381171594e-18,-2.63822563514926e-18,2.14040554105359e-18,0.011443453238232,0.00108302602828458,0.413812655097465,0.00193017050889744,-0.000930308474440868,-0.00140571071999519,0.0018199909279188,-0.00052917436735934,0,0,0,1,0,0,0,0,0,0,0,0,0,2.67071645513143e-15,-3.6336612576591e-15,2.9855324025886e-15,0.61059814885047,0.0519004170446179,-1.05952037232701,0.0311458333333333,0.03,0.0006
0.0155665083022729,1.77972476184661e-20,-2.25910264780769e-20,1.82652910777635e-20,0.371154058356305,-0.0536725830988791,0.358407128010005,0.854931722057825,1.79562875014985e-05,-1.12050362849066e-05,-1.19490648219346e-05,1.74401750081396e-05,-5.20272350465557e-06,2.22625705723576e-18,-2.88105809657308e-18,2.34015473557355e-18,0.0125032139484639,0.00118621830643531,0.406481284528515,0.00204298352123607,-0.000876052665601082,-0.00153782649528452,0.00190726669219083,-0.000548981756407545,0,0,0,1,0,0,0,0,0,0,0,0,0,2.63327018334279e-15,-3.61989180660282e-15,2.98108408800775e-15,0.608917146109449,0.0518393399503041,-1.04733032602828,0.0311458333333333,0.03,0.0006
0.0169072861044055,2.08999517584958e-20,-2.6616365245091e-20,2.15368280098715e-20,0.371146721188129,-0.0537689792306396,0.358638786617269,0.854831696275641,2.07644461064854e-05,-1.23307344383264e-05,-1.40993459246624e-05,2.00485232137129e-05,-5.94945106682684e-06,2.40154424321215e-18,-3.12327178431887e-18,2.53985368839141e-18,0.0135613307378876,0.00128980316672939,0.39926156695869,0.00214384927321731,-0.000799463076380713,-0.00166958790971478,0.00198134236145961,-0.000564119669411351,0,0,0,1,0,0,0,0,0,0,0,0,0,2.59622077583165e-15,-3.60618662125739e-15,2.97661868366977e-15,0.607237957458369,0.0517756506792332,-1.03532567485621,0.0311458333333333,0.03,0.0006
0.0182504044278839,2.42420442145305e-20,-3.09737193505887e-20,2.50823277039323e-20,0.371140185412345,-0.0538634391652896,0.358866773651525,0.854732900655124,2.37049524241988e-05,-1.33408385455352e-05,-1.64300746227935e-05,2.27522473176871e-05,-6.71475361007469e-06,2.57466178908105e-18,-3.36498980434925e-18,2.73960074022347e-18,0.0146183279936492,0.00139384362119085,0.392147273704101,0.00223275090817112,-0.000701107470294745,-0.00180091089175231,0.00204256371065987,-0.000574722938503903,0,0,0,1,0,0,0,0,0,0,0,0,0,2.55954085539337e-15,-3.59253776177628e-15,2.9721347744208e-15,0.605559751832689,0.0517093211122519,-1.023496030095,0.0311458333333333,0.03,0.0006
0.0195965315401935,2.78232668879807e-20,-3.56659648797411e-20,2.89047525928622e-20,0.37113444794953,-0.0539560270367321,0.359091246724784,0.854635270286249,2.67636510236645e-05,-1.42064672722447e-05,-1.89424614414543e-05,2.55359807240498e-05,-7.49306686064848e-06,2.74570995170028e-18,-3.60633229636146e-18,2.93949278488584e-18,0.0156747194815457,0.00149840243100219,0.385132469390881,0.00230965715186845,-0.000581561089226416,-0.00193170084459577,0.0020912741469448,-0.000580926580156928,0,0,0,1,0,0,0,0,0,0,0,0,0,2.52320416254831e-15,-3.57893752048439e-15,2.96763093537112e-15,0.603881713423702,0.0516403183888846,-1.01183148981174,0.0311458333333333,0.03,0.0006
0.0209463147338123,3.16437581837047e-20,-4.06965384178597e-20,3.30075311394158e-20,0.371129507411872,-0.0540468010297261,0.359312351081069,0.854538744813405,2.99263430266276e-05,-1.48990993237205e-05,-2.1637797582507e-05,2.83847702959065e-05,-8.2789733432143e-06,2.91478113947502e-18,-3.84741380423689e-18,3.13962305241628e-18,0.0167309967160726,0.00160354099083389,0.37821157521912,0.00237452169770593,-0.000441409213642279,-0.00206185113303123,0.00212781494348799,-0.000582866012579142,0,0,0,1,0,0,0,0,0,0,0,0,0,2.48718590830746e-15,-3.56537856557441e-15,2.9631057853984e-15,0.602203060197299,0.0515686058113895,-1.00032274404347,0.0311458333333333,0.03,0.0006
0.0223004088399791,3.5704109533721e-20,-4.60695261782242e-20,3.73946333595535e-20,0.371125363949693,-0.0541358155089487,0.359530224728418,0.854443266237802,3.31787818470685e-05,-1.53905331153867e-05,-2.45174864859708e-05,3.12840882748264e-05,-9.06720425925163e-06,3.08196370448419e-18,-4.08834842577469e-18,3.34008534409989e-18,0.0177876514025517,0.00170932159047733,0.371379208046706,0.00242728497761966,-0.000281245824145871,-0.0021912457408214,0.00215252698337904,-0.000580677455854492,0,0,0,1,0,0,0,0,0,0,0,0,0,2.45146196195755e-15,-3.5518536470382e-15,2.95855789486118e-15,0.60052300827708,0.0514941414785774,-0.988960807201106,0.0311458333333333,0.03,0.0006
0.023659474110995,4.00053519760942e-20,-5.17896625118984e-20,4.20705727370673e-20,0.371122019268967,-0.0542231209340623,0.359744998254616,0.854348779012811,3.6506603321956e-05,-1.56528240086449e-05,-2.75830254379881e-05,3.42197866763515e-05,-9.85262515568085e-06,3.24734171711586e-18,-4.32924942467492e-18,3.54097370420454e-18,0.0188451736931621,0.00181580730845432,0.364630184986207,0.00246787367169362,-0.000101674300190833,-0.00231975885829337,0.00216575093868367,-0.000574498037398934,0,0,0,1,0,0,0,0,0,0,0,0,0,2.41600888735202e-15,-3.53835561607528e-15,2.95398579525354e-15,0.598840774706539,0.0514168783652989,-0.977737025676164,0.0311458333333333,0.03,0.0006
0.0250241859944234,4.45489815931228e-20,-5.7862380413629e-20,4.70404507184945e-20,0.371119476624348,-0.0543087645243113,0.359956796493888,0.854255229321876,3.98952829741847e-05,-1.5658226317139e-05,-3.08360132735345e-05,3.71780791485597e-05,-1.06302292078985e-05,3.41099617141577e-18,-4.57023094469995e-18,3.74238384788437e-18,0.0199040596782161,0.00192306283703244,0.357959469638958,0.00249620059158056,9.66932002403286e-05,-0.00244725553263679,0.0021678276716918,-0.000564465887263519,0,0,0,1,0,0,0,0,0,0,0,0,0,2.38080367153469e-15,-3.52487732686958e-15,2.94938794878981e-15,0.597155565515734,0.051336763712021,-0.9666429883825,0.0311458333333333,0.03,0.0006
0.0263952233624187,4.93369178621451e-20,-6.42937732225246e-20,5.23099287085113e-20,0.371117740869821,-0.0543927895256839,0.360165736762724,0.854162565862881,4.33300382168486e-05,-1.53791339629952e-05,-3.4278108494306e-05,4.01454781086135e-05,-1.13951188342418e-05,3.57300355340261e-18,-4.81140589942343e-18,3.94441140286097e-18,0.0209648020951673,0.00203115361906339,0.351362225969284,0.00251216394200393,0.000313233271831415,-0.00257359022312508,0.00215909852897543,-0.000550720373435278,0,0,0,1,0,0,0,0,0,0,0,0,0,2.34582401779443e-15,-3.51141175280083e-15,2.94476279041393e-15,0.595466590479496,0.0512537396259628,-0.955670616300659,0.0311458333333333,0.03,0.0006
0.0277732955355162,5.43715956309283e-20,-7.10907360496594e-20,5.78853473838401e-20,0.37111681845451,-0.0544752368686125,0.36037193303268,0.854070738001602,4.67958241362242e-05,-1.47880190269792e-05,-3.7911081325677e-05,4.31088172467614e-05,-1.21425098030195e-05,3.73343900929984e-18,-5.05289069235035e-18,4.14715586986479e-18,0.0220279110721253,0.00214014803963459,0.344833684743799,0.00251564721294364,0.000547314441464172,-0.00269860889166193,0.00213990563678386,-0.000533402040262444,0,0,0,1,0,0,0,0,0,0,0,0,0,2.31104764613535e-15,-3.49795172111023e-15,2.94010863899087e-15,0.593773030058655,0.0511677413517039,-0.944811940285849,0.0311458333333333,0.03,0.0006
0.0291591362471089,5.96559545484764e-20,-7.82609721080794e-20,6.37737358322978e-20,0.37111671750956,-0.0545561446789077,0.360575494836335,0.853979696237701,5.02772432741811e-05,-1.38573623536485e-05,-4.17367906058957e-05,4.60552026202973e-05,-1.28677163538194e-05,3.8923754630251e-18,-5.29480406586189e-18,4.35071969248747e-18,0.023093909108266,0.00225011703132199,0.338369175112763,0.00250651802940351,0.000798295746173035,-0.00282214787802709,0.00211059195887998,-0.00051265273608887,0,0,0,1,0,0,0,0,0,0,0,0,0,2.27645245988029e-15,-3.48448997670766e-15,2.93542371973511e-15,0.592074043313854,0.051078697392182,-0.934059153499435,0.0311458333333333,0.03,0.0006
0.0305535120671359,6.51934810843125e-20,-8.58130712583485e-20,6.99828801782257e-20,0.371117447927166,-0.0546355486511511,0.360776528333953,0.853889391707682,5.375848523573e-05,-1.25595787177023e-05,-4.57571960849154e-05,4.89719944624772e-05,-1.35661443337168e-05,4.04988441314421e-18,-5.53726848154097e-18,4.55520945323168e-18,0.0241633371984963,0.00236113482429119,0.331964087552113,0.00248462710849606,0.00106552732472427,-0.00294403400725414,0.00207150136240441,-0.00048861564166079,0,0,0,1,0,0,0,0,0,0,0,0,0,2.24201634703038e-15,-3.47101910479037e-15,2.93070613792169e-15,0.590368758064457,0.0509865287228398,-0.923404549668047,0.0311458333333333,0.03,0.0006
0.0319751599083948,7.106368642833e-20,-9.38602670750297e-20,7.66067827918861e-20,0.371119046989335,-0.0547144648773647,0.360977649765754,0.853798639413594,5.7267176664127e-05,-1.08427227081204e-05,-5.00293236736972e-05,5.18830513435194e-05,-1.42415533808607e-05,4.20801555981039e-18,-5.78351090513494e-18,4.76336001267915e-18,0.0252504506569602,0.00247471460420017,0.325533353908644,0.00244927955809521,0.00135204823598434,-0.00306559977183902,0.00202230169529859,-0.000461069710628525,0,0,0,1,0,0,0,0,0,0,0,0,0,2.20728124855866e-15,-3.45735965585906e-15,2.92589313689923e-15,0.588634415571235,0.0508899128802876,-0.912706567608771,0.0311458333333333,0.03,0.0006
0.0334769272129281,7.7506914928028e-20,-1.02740419618048e-19,8.39251150642618e-20,0.371121667732591,-0.0547956199275746,0.361185957745692,0.853704194497989,6.09085592371294e-05,-8.57610532016105e-06,-5.47275892063544e-05,5.48750327721388e-05,-1.49101912524965e-05,4.37239158696098e-18,-6.04257917119323e-18,4.98286957761424e-18,0.0263952943126067,0.0025951312040472,0.318846353071629,0.00239776714536683,0.00166886424579285,-0.00319081340453796,0.00196072249333604,-0.000428893108344845,0,0,0,1,0,0,0,0,0,0,0,0,0,2.17098867384704e-15,-3.44301111880775e-15,2.92080628795157e-15,0.586807035591987,0.0507849698864459,-0.901581438657829,0.0311458333333333,0.03,0.0006
0.0350554853702122,8.45434480873375e-20,-1.12493156756334e-19,9.19727083949284e-20,0.371125448130874,-0.0548785114802119,0.361400398799048,0.853606468154537,6.46406488105004e-05,-5.66947360781603e-06,-5.98658744189599e-05,5.7912529835634e-05,-1.55584698053039e-05,4.54225184747345e-18,-6.31373650986245e-18,5.21319162853994e-18,0.0275947702730016,0.00272219598376635,0.311931521947431,0.00232806849465017,0.0020160730197088,-0.00331860998477426,0.00188609599608509,-0.000391955442778611,0,0,0,1,0,0,0,0,0,0,0,0,0,2.13327156659737e-15,-3.42801670034674e-15,2.91545739266446e-15,0.584891417864399,0.0506714889538641,-0.890076305518822,0.0311458333333333,0.03,0.0006
0.0367093893114308,9.22008870590633e-20,-1.23169538726394e-19,1.00794072232828e-19,0.371130529684449,-0.0549627431305968,0.361620192147316,0.853505748917393,6.84190443626235e-05,-2.02459814270482e-06,-6.54621910268724e-05,6.09603543844432e-05,-1.61725810198302e-05,4.7170450656646e-18,-6.59657070775058e-18,5.45405419107815e-18,0.0288472115677003,0.00285587419541281,0.304808238973443,0.00223812563449046,0.00239375191855884,-0.00344799646847533,0.00179788040143293,-0.000350167401987893,0,0,0,1,0,0,0,0,0,0,0,0,0,2.09421512490346e-15,-3.41240136891989e-15,2.9098521080625e-15,0.582890077862111,0.0505491273791343,-0.878223230881245,0.0311458333333333,0.03,0.0006
0.0384382575422128,1.00511518078262e-19,-1.3482872601135e-19,1.10440704936534e-19,0.371137059683905,-0.0550479715257953,0.361844700127875,0.853402259634605,7.21940664985841e-05,2.46481019257709e-06,-7.15364754175971e-05,6.39817006597843e-05,-1.67380395321185e-05,4.89632917905394e-18,-6.89084846645598e-18,5.70533847783003e-18,0.0301517427332453,0.00299622106666451,0.297490875803378,0.00212582469852794,0.00280180319225381,-0.00357796496113041,0.00169567364781201,-0.000303493156936304,0,0,0,1,0,0,0,0,0,0,0,0,0,2.05387813846399e-15,-3.3961800031588e-15,2.90399272155904e-15,0.580804263690334,0.0504174564576116,-0.866045934822956,0.0311458333333333,0.03,0.0006
0.0402426605644969,1.09512516533744e-19,-1.47538574701126e-19,1.20971644614116e-19,0.371145194052717,-0.0551338934880286,0.362073400201495,0.853296168740344,7.59094311811034e-05,7.91395855589662e-06,-7.81103753813945e-05,6.69377244872622e-05,-1.7239563682778e-05,5.07975072233246e-18,-7.19649270234138e-18,5.96706131469076e-18,0.0315081827814206,0.00314337446122897,0.289989602672817,0.00198896418460169,0.00323992755677977,-0.00370746549400341,0.00157921034331089,-0.000251951870743356,0,0,0,1,0,0,0,0,0,0,0,0,0,2.01229686765259e-15,-3.3793587090303e-15,2.89787853425358e-15,0.578634107901592,0.0502759599498101,-0.853561131788289,0.0311458333333333,0.03,0.0006
0.0421240944999323,1.19246542942827e-19,-1.61376841275046e-19,1.32454535563183e-19,0.371155100578442,-0.0552202373471545,0.362305868180436,0.853187596360819,7.95008378398145e-05,1.44480828632731e-05,-8.52072329578336e-05,6.97872186453252e-05,-1.76609772037047e-05,5.26703299380889e-18,-7.51357426742762e-18,6.23936989983133e-18,0.0329170120394347,0.0032975545796182,0.282310822125022,0.00182521908246121,0.00370760608773537,-0.00383538296760846,0.00144835922679013,-0.000195619114870855,0,0,0,1,0,0,0,0,0,0,0,0,0,1.96948690214301e-15,-3.36193533684295e-15,2.89150596186993e-15,0.576378677117758,0.0501240258763225,-0.840779248914635,0.0311458333333333,0.03,0.0006
0.0440850205185574,1.29762717333611e-19,-1.76433011048546e-19,1.44967228306917e-19,0.371166962809344,-0.055306756747306,0.362541768739731,0.853076616896776,8.28943193349807e-05,2.22039259424969e-05,-9.28522265522902e-05,7.24863062680057e-05,-1.79851078706954e-05,5.45797003303231e-18,-7.84231439252453e-18,6.52254592889669e-18,0.0343793868449059,0.00345906931642154,0.274457347253274,0.00163209767607724,0.00420408688953411,-0.00396051495078048,0.0013031207892922,-0.00013462836791752,0,0,0,1,0,0,0,0,0,0,0,0,0,1.92544358284738e-15,-3.34389940840796e-15,2.88486842015185e-15,0.574035944711172,0.0499609320450523,-0.827704718637054,0.0311458333333333,0.03,0.0006
0.0461289954832345,1.41118193475071e-19,-1.92811110623491e-19,1.58600220679465e-19,0.371180985166171,-0.0553932271929707,0.362780854731517,0.852963257164392,8.60042336836931e-05,3.13318801444873e-05,-0.000101072791931499,7.49881259044031e-05,-1.8193665315912e-05,5.65242781864529e-18,-8.18310166215351e-18,6.81702258563904e-18,0.0358972194586877,0.00362832759648337,0.266428258044176,0.00140688380066787,0.00472838204486821,-0.00408154950121123,0.0011436224837988,-6.91718157180091e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,1.88014055436053e-15,-3.32523125151464e-15,2.87795591102714e-15,0.571602658320319,0.0497858219868739,-0.814335734526617,0.0311458333333333,0.03,0.0006
0.0482534031275077,1.53336633281589e-19,-2.10569806729874e-19,1.73406798725149e-19,0.371197338990832,-0.05547914819504,0.363022135183407,0.852847893242727,8.87220371477021e-05,4.19595595234092e-05,-0.000109867906310887,7.72351370537041e-05,-1.82670651880558e-05,5.84966439788005e-18,-8.5352846778617e-18,7.12233894638259e-18,0.0374677955641272,0.00380523545955613,0.25824704335546,0.00114751722610121,0.00527733290792499,-0.00419665314050804,0.000970731805229248,2.52673457098733e-07,0,0,0,1,0,0,0,0,0,0,0,0,0,1.83368930772139e-15,-3.30596805960017e-15,2.87077960096826e-15,0.569082972935846,0.049598340423707,-0.800711115608597,0.0311458333333333,0.03,0.0006
0.0504259468832073,1.66259808697901e-19,-2.29502415366489e-19,1.89218851506049e-19,0.371215924859438,-0.0555629178071685,0.363261433636651,0.852732449322618,9.09033987699247e-05,5.40356144131826e-05,-0.000119102567872861,7.91466717559085e-05,-1.818861661541e-05,6.04630216296404e-18,-8.89333925903832e-18,7.43378551355326e-18,0.0390666184415396,0.00398720652467534,0.250047055360307,0.000856277623779261,0.00583947736293655,-0.00430255694653464,0.000788162122294341,7.2043248350617e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,1.78683345570391e-15,-3.28641265554414e-15,2.86345091898858e-15,0.566516033151938,0.0494008825361742,-0.787052696827738,0.0311458333333333,0.03,0.0006
0.0526559582520229,1.79963304532843e-19,-2.49742415005981e-19,2.06151961351834e-19,0.371236944422609,-0.0556446644290467,0.363499390557355,0.852616558296152,9.24548737275577e-05,6.76988109661291e-05,-0.000128806574227176,8.0691220569525e-05,-1.79456029474122e-05,6.2428844766592e-18,-9.25866398940085e-18,7.75264309900313e-18,0.0407000384916398,0.00417511198632327,0.241799245249234,0.000530750305560079,0.00641367501795883,-0.0043983153245909,0.00059650622330724,0.000145871374064684,0,0,0,1,0,0,0,0,0,0,0,0,0,1.73939850971372e-15,-3.26648878798987e-15,2.85594070096558e-15,0.563891515453477,0.0491922303349356,-0.773311885390241,0.0311458333333333,0.03,0.0006
0.0549540284672614,1.94537412105343e-19,-2.71449844983149e-19,2.24344804029648e-19,0.371260647130384,-0.055724487963618,0.363736649635289,0.852499831698292,9.32629534494037e-05,8.31117391958411e-05,-0.000139014053893992,8.18323878840556e-05,-1.75234348727895e-05,6.439971574294e-18,-9.63282282529725e-18,8.08035675813607e-18,0.0423751816014151,0.00436995167545354,0.23347277627328,0.000167972090842098,0.00699868372845291,-0.00448275827184316,0.000396351469941634,0.000221384957604824,0,0,0,1,0,0,0,0,0,0,0,0,0,1.69119459737106e-15,-3.24611163729357e-15,2.84821587162948e-15,0.561197812483137,0.048970938532445,-0.759437061443818,0.0311458333333333,0.03,0.0006
